VictimMasterID,CaseMasterID,VictimName,AgeYear,GenderID,VictimPolice
3061,1544,Quincy Kunda,11,T,0
3062,1544,Ryan Chaudhry,28,T,0
3063,1544,Krishna Sharma,20,M,0
3064,1545,Charita Dhingra,77,F,0
3065,1545,Urvi Lad,69,T,0
3066,1545,Ikshita Mallick,20,T,0
3067,1546,Ishaan Kala,76,F,0
3068,1546,Yatan Pingle,77,M,0
3069,1547,Baljiwan Gulati,38,T,0
3070,1548,Bhavini Edwin,73,F,0
3071,1548,Rachit Mittal,48,F,0
3072,1549,Maanas Krish,10,F,0
3073,1549,Aayush Suri,19,M,0
3074,1550,Chandresh Sahni,41,F,0
3075,1550,Zaid Vora,61,T,0
3076,1551,Aadi Garde,46,F,0
3077,1552,Frederick Wadhwa,71,F,0
3078,1552,Anamika Dara,24,F,0
3079,1553,Ekalinga Narasimhan,43,M,0
3080,1553,Ekaja Dada,15,T,0
3081,1553,Hardik Prakash,74,M,0
3082,1554,Anamika Thakur,31,T,0
3083,1554,Bina Choudhary,38,F,0
3084,1555,Om Sachar,74,M,0
3085,1555,Mitesh Ahluwalia,61,M,0
3086,1555,Nicholas Balasubramanian,21,M,0
3087,1556,Neha Patla,29,M,0
3088,1556,Ethan Din,36,F,0
3089,1557,Harsh Saha,78,F,0
3090,1557,Anjali Dasgupta,58,T,0
3091,1557,Rayaan Doctor,54,T,0
3092,1558,Zashil Arora,40,M,0
3093,1559,Advaith Dewan,78,F,0
3094,1559,Yatin Kulkarni,38,F,0
3095,1560,Wakeeta Sandhu,58,F,0
3096,1560,Upma Mittal,67,M,0
3097,1560,Xalak Sur,72,T,0
3098,1561,Elijah Bahl,7,M,0
3099,1561,Maanav Mander,54,T,0
3100,1561,Laksh Padmanabhan,44,M,0
3101,1562,Omkaar Vaidya,20,T,0
3102,1562,Lakshmi Handa,29,F,0
3103,1563,Jhalak Keer,20,F,0
3104,1563,Faris Sandhu,28,F,0
3105,1563,Faris Halder,34,F,0
3106,1564,Upasna Aggarwal,27,T,0
3107,1564,Varenya Prasad,74,M,0
3108,1564,Chameli Mandal,42,T,0
3109,1565,Wazir Apte,42,M,0
3110,1566,Onveer Gaba,21,M,0
3111,1566,Gaurangi Nayar,45,F,0
3112,1567,Hardik Bal,63,T,0
3113,1568,Advaith Nayak,60,T,0
3114,1568,Zayan Bhattacharyya,21,M,0
3115,1569,Rushil Gera,29,T,0
3116,1570,Ekavir Edwin,79,F,0
3117,1571,Yahvi Rau,78,F,0
3118,1571,Wridesh Bhagat,79,F,0
3119,1571,Gaurika Lad,39,M,0
3120,1572,George Barad,75,M,0
3121,1572,Kai Bir,69,T,0
3122,1572,Daksha Borra,13,M,0
3123,1573,Rehaan Gour,49,F,0
3124,1574,Samarth Mohanty,55,F,0
3125,1574,Kai Chawla,64,F,0
3126,1575,Ryan Dara,41,F,0
3127,1575,Gayathri Peri,62,T,0
3128,1576,Frederick Suresh,74,T,0
3129,1576,Faraj Virk,12,T,0
3130,1576,Sudiksha Swaminathan,55,M,0
3131,1577,Udant Shan,12,F,0
3132,1578,Jalsa Dada,8,M,0
3133,1578,Eiravati Om,25,F,0
3134,1579,Azaan Tara,79,T,0
3135,1580,William Raman,77,F,0
3136,1580,Bachittar Pathak,28,F,0
3137,1581,Osha Shan,72,F,0
3138,1581,Logan Bhagat,29,T,0
3139,1582,Balendra Sengupta,41,F,0
3140,1582,Tamanna Sidhu,39,F,0
3141,1583,Aditya Malhotra,50,M,0
3142,1584,Jeevika Swamy,31,M,0
3143,1584,Ati Chandran,59,M,0
3144,1585,Rachita Date,62,M,0
3145,1585,Charita Tank,70,F,0
3146,1585,Aarna Sachdeva,9,M,0
3147,1586,Ubika Batta,19,F,0
3148,1586,Chaaya Kapur,59,M,0
3149,1587,Tanay Bhandari,10,M,0
3150,1587,Vedant Varghese,48,M,0
3151,1588,Barkha Wable,53,F,0
3152,1589,Ishanvi Raghavan,71,M,0
3153,1589,Gunbir Uppal,52,T,0
3154,1589,Ojas Sheth,62,M,0
3155,1590,Lakshmi Singh,20,T,0
3156,1591,Ishaan Bala,6,T,0
3157,1591,Ayaan Raghavan,51,M,0
3158,1591,Vrinda Chaudry,57,M,0
3159,1592,Raksha Konda,62,F,0
3160,1592,Ryan Lanka,46,T,0
3161,1592,Diya Samra,27,M,0
3162,1593,Anvi Narayan,56,F,0
3163,1593,Shaurya Sarna,29,M,0
3164,1594,Victor Pall,57,T,0
3165,1595,Diya Bath,28,M,0
3166,1595,Yashoda Chakrabarti,39,M,0
3167,1596,Madhavi Lalla,64,T,0
3168,1596,Bahadurjit Mohan,55,M,0
3169,1596,Barkha Bera,16,T,0
3170,1597,Chameli Saraf,44,M,0
3171,1597,Tanvi Patla,70,F,0
3172,1597,Sarthak Taneja,75,F,0
3173,1598,Aachal Bajwa,30,F,0
3174,1599,Darpan Kapadia,60,M,0
3175,1599,Zayyan Sidhu,26,M,0
3176,1599,Ria Dhar,45,M,0
3177,1600,Yatin Trivedi,11,F,0
3178,1600,Amara Dubey,11,M,0
3179,1601,Aishani Sachdeva,13,T,0
3180,1601,Gayathri Mohan,65,T,0
3181,1601,Irya Shan,15,T,0
3182,1602,Tanay Joshi,71,F,0
3183,1602,Kai Soni,80,M,0
3184,1603,Banjeet Mall,19,T,0
3185,1604,Abeer Deshpande,34,M,0
3186,1604,Neel Barad,23,T,0
3187,1605,Alka Kalla,24,M,0
3188,1605,Tanmayi Hari,21,T,0
3189,1606,Advik Devi,43,T,0
3190,1606,Aarav Suri,20,F,0
3191,1606,Noah Bir,18,M,0
3192,1607,Pratyush Agrawal,53,T,0
3193,1608,Henry De,14,M,0
3194,1609,Daniel Sodhi,25,F,0
3195,1609,Orinder Bala,6,F,0
3196,1609,Frederick Dugar,14,M,0
3197,1610,Zaitra Shetty,13,F,0
3198,1610,Ishwar Sharma,43,M,0
3199,1610,Sanaya Balan,36,T,0
3200,1611,Gayathri Arora,61,F,0
3201,1611,Ati Dara,49,F,0
3202,1611,Arjun Batta,75,F,0
3203,1612,Ekta Oak,15,T,0
3204,1612,Abdul Nigam,8,M,0
3205,1612,Chavvi Nayak,69,T,0
3206,1613,Sanaya Gokhale,64,T,0
3207,1613,Harinakshi Chawla,30,F,0
3208,1614,Nandini Dhingra,22,F,0
3209,1615,Krishna Sen,20,M,0
3210,1615,Bahadurjit Sathe,13,F,0
3211,1615,Yasti Parsa,7,T,0
3212,1616,Yamini Sem,18,T,0
3213,1616,Shivani Yogi,16,M,0
3214,1617,Manan Kuruvilla,29,T,0
3215,1617,Reva Atwal,44,F,0
3216,1617,Ria Agate,48,M,0
3217,1618,Yashodhara Sekhon,7,F,0
3218,1618,Meera Gokhale,62,F,0
3219,1619,Mohammed Krish,38,T,0
3220,1620,Abhimanyu Zacharia,63,M,0
3221,1620,Gauri Swaminathan,29,F,0
3222,1620,Nikita Batra,73,T,0
3223,1621,Ayaan Tara,47,M,0
3224,1622,Charan Mall,18,F,0
3225,1622,Vinaya More,62,M,0
3226,1623,Quincy Buch,42,T,0
3227,1623,Vanya Suri,39,F,0
3228,1624,Pushti Dara,11,F,0
3229,1625,Oscar Sahota,34,F,0
3230,1626,Siddharth Devi,66,T,0
3231,1626,Bimala Mahajan,25,F,0
3232,1626,Indali Saini,39,M,0
3233,1627,Chaman Mutti,59,T,0
3234,1627,Vihaan Chad,30,M,0
3235,1627,Neelima Mukherjee,12,M,0
3236,1628,Jeremiah Anand,38,F,0
3237,1629,David Mani,41,M,0
3238,1630,Chandani Majumdar,36,M,0
3239,1630,Ojas Ahluwalia,15,M,0
3240,1630,Faraj Pathak,79,F,0
3241,1631,Lajita Srinivas,31,F,0
3242,1631,Dalaja Sachdeva,65,F,0
3243,1631,Samaksh Barad,40,F,0
3244,1632,Ansh Rattan,76,M,0
3245,1632,Zayan Thaker,79,F,0
3246,1632,Hemal Virk,32,M,0
3247,1633,Nisha Shankar,66,F,0
3248,1633,Hiral Sha,30,M,0
3249,1633,Edhitha Bora,77,T,0
3250,1634,Rachana Kota,59,T,0
3251,1635,Chakradhar Das,7,M,0
3252,1635,Rachana Dayal,65,F,0
3253,1635,Panini Mohan,26,F,0
3254,1636,Laksh Sankar,26,T,0
3255,1636,Jackson Sundaram,20,M,0
3256,1636,Rayaan Saraf,35,T,0
3257,1637,Dalbir Munshi,65,M,0
3258,1637,Aditya Guha,80,F,0
3259,1638,Anika Sahni,33,M,0
3260,1638,Matthew Banik,69,T,0
3261,1639,Simon Pandit,67,F,0
3262,1639,Nachiket Mani,75,M,0
3263,1639,Karan Rajagopal,8,T,0
3264,1640,Dhriti Vyas,73,M,0
3265,1640,Dominic Mahal,30,F,0
3266,1641,Yatin Gour,51,T,0
3267,1642,Chasmum Jain,14,M,0
3268,1643,Isha Oza,70,F,0
3269,1644,Hredhaan Mani,21,M,0
3270,1644,Gunbir Gole,15,M,0
3271,1644,Niharika Sangha,6,F,0
3272,1645,Guneet Johal,65,T,0
3273,1645,Tristan Krish,24,F,0
3274,1645,Rajeshri Dugar,79,M,0
3275,1646,Ranbir Kale,76,T,0
3276,1647,Xavier Patil,73,M,0
3277,1647,Turvi Chahal,13,M,0
3278,1647,Pratyush Chad,17,M,0
3279,1648,Gaurang Bath,11,T,0
3280,1649,Omya Chander,70,M,0
3281,1649,Manan Dugar,15,F,0
3282,1650,Yashica Sehgal,9,M,0
3283,1650,Vasatika Cherian,32,T,0
3284,1651,Caleb Bassi,7,M,0
3285,1652,Odika Dara,17,F,0
3286,1653,Bhavani Bhattacharyya,75,M,0
3287,1654,Libni Parmer,38,M,0
3288,1654,Nilima Narang,10,F,0
3289,1654,Advik Barman,58,T,0
3290,1655,Nathaniel Gour,16,F,0
3291,1656,Kalpit Karpe,53,F,0
3292,1656,Mekhala Sachdev,60,M,0
3293,1656,Anjali Boase,9,T,0
3294,1657,Amol Iyer,31,T,0
3295,1658,Bachittar Chahal,35,F,0
3296,1658,Meera Deol,58,T,0
3297,1659,Upadhriti Yohannan,13,T,0
3298,1659,Chaitaly Tara,54,M,0
3299,1660,Dayamai Kapadia,53,M,0
3300,1660,Aayush More,58,T,0
3301,1660,Zarna Rege,32,M,0
3302,1661,Qarin Purohit,57,F,0
3303,1661,Madhav Kade,43,T,0
3304,1662,Nitara Zachariah,44,F,0
3305,1663,Wridesh Kulkarni,44,T,0
3306,1663,Qushi Saha,76,F,0
3307,1663,Henry Batra,8,M,0
3308,1664,Aachal Bahl,40,F,0
3309,1664,Jagvi Chacko,53,M,0
3310,1664,Ekiya Sahni,48,T,0
3311,1665,Wahab Chaudhuri,26,F,0
3312,1665,Ayaan Dara,31,M,0
3313,1666,Yug Agate,15,F,0
3314,1667,Michael Khosla,14,M,0
3315,1667,Januja Doshi,77,M,0
3316,1668,Jason Sandhu,7,M,0
3317,1668,Rachit Banerjee,58,T,0
3318,1668,Qadim Pall,9,F,0
3319,1669,Henry Buch,24,F,0
3320,1670,Bhavani Tailor,42,T,0
3321,1671,Bachittar Kumar,10,M,0
3322,1671,Chakradhar Khanna,38,M,0
3323,1671,Saksham Mandal,34,T,0
3324,1672,Rachit Seshadri,29,F,0
3325,1673,Thomas Choudhury,46,T,0
3326,1674,Nandini Sehgal,33,M,0
3327,1674,Isaiah Sant,59,T,0
3328,1674,Nisha Deshmukh,28,F,0
3329,1675,Aahana Gara,61,M,0
3330,1675,Saanvi Kaur,39,T,0
3331,1676,Hamsini Joshi,51,F,0
3332,1677,Ekaja Agate,77,F,0
3333,1678,Sanya Bhatia,27,F,0
3334,1678,Watika Thaman,13,M,0
3335,1678,Rajata Seth,58,T,0
3336,1679,Harinakshi Uppal,12,F,0
3337,1679,Ekanta Narang,70,T,0
3338,1679,Frado Tank,37,F,0
3339,1680,Jalsa Chokshi,19,T,0
3340,1680,Nakul Bhatnagar,52,F,0
3341,1680,Aadhya Bala,14,M,0
3342,1681,Anjali Soman,25,F,0
3343,1681,Gaurang Sharma,62,T,0
3344,1681,Maya Magar,18,M,0
3345,1682,Faris Koshy,15,M,0
3346,1683,Xalak Ratti,17,F,0
3347,1683,Reva Saha,13,F,0
3348,1684,Girindra Sengupta,37,T,0
3349,1685,Aayush Krishnamurthy,39,F,0
3350,1686,Urvi Keer,80,T,0
3351,1687,Tanveer Nori,32,M,0
3352,1687,Amol Gade,16,F,0
3353,1688,Amaira Deshmukh,45,F,0
3354,1688,Yuvraj Kaul,37,M,0
3355,1688,Maya Palan,34,M,0
3356,1689,Nachiket Solanki,59,T,0
3357,1690,Yatan Madan,47,T,0
3358,1690,Jackson Lala,38,T,0
3359,1691,Qabil Kalla,63,F,0
3360,1692,Faras Cheema,53,M,0
3361,1692,Harinakshi Lanka,43,M,0
3362,1693,Jeevika Borde,27,T,0
3363,1694,Samarth Naidu,79,F,0
3364,1694,Warhi Prasad,34,F,0
3365,1695,Faqid Wadhwa,20,T,0
3366,1695,Arunima Srinivasan,21,M,0
3367,1695,Wahab Bava,16,F,0
3368,1696,Atharv Thakur,70,M,0
3369,1696,Logan Krishnamurthy,8,T,0
3370,1696,Charita Khare,37,T,0
3371,1697,Ishaan Bala,67,M,0
3372,1697,Odika Kibe,12,F,0
3373,1698,Inaya Andra,58,T,0
3374,1698,Hritik Gala,70,F,0
3375,1698,Aarnav Dewan,9,M,0
3376,1699,Darpan Raman,53,M,0
3377,1699,Aishani Merchant,32,M,0
3378,1700,Anamika Deshpande,60,F,0
3379,1700,Manya Atwal,26,M,0
3380,1700,Udant Suresh,41,T,0
3381,1701,Upma Sarkar,67,F,0
3382,1701,Vrishti Thakur,67,F,0
3383,1701,Victor Balakrishnan,12,F,0
3384,1702,Amol Singh,49,F,0
3385,1703,Edhitha Agrawal,29,F,0
3386,1703,Victor Bhalla,67,M,0
3387,1704,Nimrat Rajagopal,8,M,0
3388,1705,Xiti Mannan,21,T,0
3389,1705,Lopa Gandhi,29,T,0
3390,1706,Kalpit Mall,18,F,0
3391,1707,Baljiwan Sekhon,38,M,0
3392,1707,Janani Naidu,12,M,0
3393,1708,Tanvi Behl,65,F,0
3394,1708,Vyanjana Nair,42,M,0
3395,1708,Nakul Srinivasan,25,T,0
3396,1709,Baljiwan Sarma,18,M,0
3397,1709,Daniel Lala,13,M,0
3398,1709,Hema Butala,11,T,0
3399,1710,Saksham Subramaniam,46,M,0
3400,1710,Yug Nath,69,M,0
3401,1711,Oliver Bains,24,M,0
3402,1711,Daniel Vaidya,35,M,0
3403,1712,Wishi Vora,66,M,0
3404,1712,Ranbir Sen,58,T,0
3405,1713,Vasana Chada,44,T,0
3406,1714,Qushi Bhagat,61,M,0
3407,1714,Amol Issac,78,T,0
3408,1715,Ubika Sha,65,F,0
3409,1715,Omaja Oommen,61,T,0
3410,1715,Krishna Mukhopadhyay,42,F,0
3411,1716,Indrajit Chokshi,28,F,0
3412,1716,Logan Raj,46,M,0
3413,1716,Divya Prabhu,46,M,0
3414,1717,Fitan Jha,10,M,0
3415,1718,Zashil Badal,70,T,0
3416,1718,Lakshit Sami,6,T,0
3417,1718,Lekha Sarraf,54,T,0
3418,1719,Aadhya Deshpande,37,T,0
3419,1719,Sudiksha Krish,20,F,0
3420,1719,Owen Manda,59,F,0
3421,1720,Sudiksha Shere,44,T,0
3422,1720,Naveen Prasad,67,M,0
3423,1720,Aishani Wali,79,T,0
3424,1721,Zayan Nagy,57,F,0
3425,1721,Wazir Ahuja,23,T,0
3426,1721,Aarna Bora,40,T,0
3427,1722,Jeet Mitra,25,F,0
3428,1723,Veda Bali,7,F,0
3429,1723,Wyatt Madan,59,M,0
3430,1724,Chanchal Arora,8,T,0
3431,1725,Yadavi Jaggi,43,M,0
3432,1726,Imaran Nair,13,M,0
3433,1726,Ojasvi Saha,28,M,0
3434,1727,Nikita Atwal,43,T,0
3435,1727,Kamala Murthy,35,F,0
3436,1727,Odika Dada,51,F,0
3437,1728,Kashvi Rana,11,T,0
3438,1729,Daksha Vora,34,T,0
3439,1729,Yashica Rege,12,M,0
3440,1730,Warda Behl,55,T,0
3441,1730,Samarth Ramachandran,71,T,0
3442,1731,Vinaya Ramakrishnan,72,T,0
3443,1731,Hritik Chana,11,T,0
3444,1731,Yagnesh Shukla,78,F,0
3445,1732,Ijaya Sahni,24,F,0
3446,1732,Samuel Pandit,21,F,0
3447,1732,Suhani Prakash,40,F,0
3448,1733,Abhiram Banik,25,M,0
3449,1734,Darika Viswanathan,50,T,0
3450,1735,Faris D’Alia,29,F,0
3451,1735,Agastya Kibe,47,F,0
3452,1736,Ryan Bhatt,29,F,0
3453,1736,Girindra Gade,18,T,0
3454,1736,Unnati Sundaram,47,M,0
3455,1737,Eta Varma,49,F,0
3456,1738,Hritik Iyer,78,M,0
3457,1738,Zashil Oza,70,M,0
3458,1738,Sara Narayan,37,F,0
3459,1739,Kala Rau,11,T,0
3460,1739,David Shan,27,F,0
3461,1739,Jeremiah Rao,13,M,0
3462,1740,Jai Malhotra,31,T,0
3463,1740,Riya Taneja,54,T,0
3464,1741,Indira Sastry,14,M,0
3465,1741,Hiral Devan,80,T,0
3466,1742,Karan Mody,22,F,0
3467,1743,Wazir Wason,46,M,0
3468,1743,Hemal Oak,29,F,0
3469,1744,Bhavani Chahal,10,F,0
3470,1744,Tripti Balasubramanian,52,M,0
3471,1745,Waida Warrior,14,M,0
3472,1746,Thomas Savant,65,T,0
3473,1747,Aarnav Palan,5,M,0
3474,1747,Eshana Swaminathan,27,M,0
3475,1747,Rishi Reddy,7,M,0
3476,1748,Saksham Kohli,13,T,0
3477,1749,Irya Varughese,69,M,0
3478,1749,Jeet Bhardwaj,49,M,0
3479,1750,Anita Tandon,40,F,0
3480,1750,Bachittar Narang,36,M,0
3481,1750,Damini Atwal,78,F,0
3482,1751,Christopher Banerjee,12,F,0
3483,1752,Vincent More,19,F,0
3484,1753,Ekansh Viswanathan,21,T,0
3485,1753,Luke Chopra,62,F,0
3486,1754,Gabriel Barman,38,T,0
3487,1754,Ira Mital,7,M,0
3488,1754,Chaaya Ganesan,60,T,0
3489,1755,Qushi Bansal,39,F,0
3490,1755,Noah Viswanathan,42,T,0
3491,1756,Tejas Walla,36,M,0
3492,1756,Bhavini Mannan,73,T,0
3493,1756,Ansh Wable,51,T,0
3494,1757,Yashvi Ganesan,43,T,0
3495,1757,Urmi Das,31,M,0
3496,1758,Harita Sarma,7,F,0
3497,1758,Nidra Sethi,50,F,0
3498,1758,Ekbal Deshpande,9,M,0
3499,1759,Omisha Arya,36,F,0
3500,1759,Raksha Suresh,75,F,0
3501,1760,Ekiya Om,27,T,0
3502,1760,Devansh Gulati,23,F,0
3503,1761,Dayamai Mutti,18,F,0
3504,1762,Chameli Vasa,44,F,0
3505,1762,Ekantika Dewan,58,M,0
3506,1762,Chanakya Chowdhury,19,F,0
3507,1763,Priya Mangat,36,T,0
3508,1764,Ekansh Kapoor,66,T,0
3509,1764,Radha Naik,73,T,0
3510,1765,Yuvraj Mistry,75,F,0
3511,1765,Krisha Jain,10,M,0
3512,1766,Siya Bera,76,T,0
3513,1767,Maanav Shetty,39,M,0
3514,1768,Upasna Bakshi,71,F,0
3515,1768,Hemangini Mallick,57,F,0
3516,1768,Sachi Goyal,49,M,0
3517,1769,Gautam Gill,73,M,0
3518,1769,Liam Uppal,46,T,0
3519,1770,Devansh Zacharia,17,M,0
3520,1770,Eesha Yohannan,73,T,0
3521,1771,Neelima Kar,20,M,0
3522,1772,Eta Mitter,40,M,0
3523,1773,Manbir Peri,28,M,0
3524,1774,Janaki Sarna,78,F,0
3525,1774,Bimala Rana,24,F,0
3526,1774,Tanay Ramaswamy,7,F,0
3527,1775,Warinder Johal,27,T,0
3528,1776,Gautam Sant,55,M,0
3529,1776,Aachal Kapadia,23,M,0
3530,1777,Elijah Mannan,68,T,0
3531,1778,Fariq Bansal,39,T,0
3532,1779,Ladli Desai,28,F,0
3533,1779,Arunima Bora,64,F,0
3534,1780,Qushi Palla,76,T,0
3535,1780,Peter Mahal,75,T,0
3536,1780,Siddharth Vohra,80,F,0
3537,1781,Atharv Pal,35,F,0
3538,1781,Pavani Saraf,53,F,0
3539,1782,Jairaj Tata,56,T,0
3540,1782,Aachal Shah,70,F,0
3541,1783,Ishanvi Golla,54,M,0
3542,1784,Gaurika Bath,50,M,0
3543,1784,Dakshesh Sood,58,F,0
3544,1784,Laban Mallick,12,T,0
3545,1785,Yashasvi Manda,43,T,0
3546,1785,Champak Kata,75,F,0
3547,1786,Ishani Vohra,76,T,0
3548,1786,Rayaan Kar,22,T,0
3549,1787,Anmol Natarajan,22,F,0
3550,1787,Anita Vaidya,50,F,0
3551,1788,Bhavya Kurian,55,M,0
3552,1788,Vincent Chhabra,38,M,0
3553,1788,Urishilla Dash,63,F,0
3554,1789,Sathvik Srinivas,14,F,0
3555,1789,Arunima Radhakrishnan,37,T,0
3556,1790,Upma Lall,49,T,0
3557,1791,Yatin Patla,69,M,0
3558,1791,Neelima Badami,6,F,0
3559,1792,Charan Kalla,12,T,0
3560,1792,Prisha Hegde,47,T,0
3561,1793,Advika Bhavsar,22,T,0
3562,1794,Yutika Karpe,34,F,0
3563,1794,Advay Kadakia,70,T,0
3564,1794,Wridesh Peri,41,F,0
3565,1795,Vrinda Modi,71,T,0
3566,1795,Falguni Magar,26,T,0
3567,1795,Saksham Sengupta,26,M,0
3568,1796,Azad Iyer,21,M,0
3569,1797,Dipta Sanghvi,69,M,0
3570,1797,Tanish Balay,27,M,0
3571,1797,Neel Chawla,28,T,0
3572,1798,Vincent Roy,65,M,0
3573,1798,Darika Boase,6,T,0
3574,1798,Azad Lalla,71,M,0
3575,1799,Nitesh Kuruvilla,24,T,0
3576,1800,Utkarsh Bhatia,51,M,0
3577,1800,Tanish Shah,49,T,0
3578,1800,Samar Dasgupta,53,M,0
3579,1801,Anita Bansal,9,M,0
3580,1801,Kala Roy,63,F,0
3581,1801,Manthan Khare,12,F,0
3582,1802,Samuel Loke,60,F,0
3583,1802,Vedika Dixit,63,M,0
3584,1802,Ishwar Srinivasan,64,M,0
3585,1803,Isha Bhakta,78,T,0
3586,1803,Warhi Sharaf,16,M,0
3587,1803,Ekiya Hayer,80,T,0
3588,1804,Inaya Purohit,60,F,0
3589,1805,Indira Divan,29,M,0
3590,1805,Aadi Sarma,53,M,0
3591,1805,Nachiket Sem,18,F,0
3592,1806,Vidhi Ray,71,M,0
3593,1806,Mitali Deshmukh,67,F,0
3594,1806,Raksha Banerjee,52,T,0
3595,1807,Jonathan Nayak,11,M,0
3596,1807,Chatura Mandal,61,F,0
3597,1808,Ansh Raman,75,F,0
3598,1809,Urishilla Kara,17,M,0
3599,1809,Krishna Dubey,49,M,0
3600,1810,Vivaan Gola,9,M,0
3601,1810,Naksh Comar,59,M,0
3602,1810,Arunima Kant,34,F,0
3603,1811,Zilmil Balay,39,F,0
3604,1812,Ishanvi Natarajan,46,M,0
3605,1813,Januja Dugar,66,T,0
3606,1813,Balendra Rastogi,38,F,0
3607,1814,Aryan Banerjee,10,M,0
3608,1814,Rachit Natt,30,T,0
3609,1814,Dev Pau,56,M,0
3610,1815,Ekalinga Gera,6,M,0
3611,1816,Amruta Saha,78,T,0
3612,1817,Yashvi Chandran,16,M,0
3613,1818,Yatin Sem,27,F,0
3614,1819,Forum Trivedi,63,T,0
3615,1820,Isaiah Bava,30,T,0
3616,1821,Anthony Devan,29,M,0
3617,1822,Maanas Tiwari,48,T,0
3618,1823,Aadi Konda,53,M,0
3619,1823,Farhan Lad,62,M,0
3620,1824,Arin Mangal,70,F,0
3621,1824,Dakshesh Mitter,77,T,0
3622,1825,Indira Baral,20,F,0
3623,1825,Maanas Naidu,25,T,0
3624,1825,Kalpit Datta,45,M,0
3625,1826,Aachal Chandra,80,T,0
3626,1826,Odika Chaudhary,61,M,0
3627,1827,Jagat Thaman,71,M,0
3628,1827,Ekantika Thaman,34,F,0
3629,1828,Anika Mallick,48,T,0
3630,1828,Urvi Varma,18,T,0
3631,1829,Pranav Prabhakar,29,F,0
3632,1830,Oeshi Yohannan,42,M,0
3633,1830,Fitan Ghosh,34,F,0
3634,1831,Hemangini Nori,9,F,0
3635,1832,Avi Salvi,67,M,0
3636,1832,Chaman Patil,65,T,0
3637,1832,Kiaan Raju,58,T,0
3638,1833,Elijah Balasubramanian,26,T,0
3639,1833,Quincy Khare,13,T,0
3640,1834,Chakrika Agarwal,31,M,0
3641,1834,Yashodhara Krishna,65,T,0
3642,1834,Upadhriti Ghose,19,F,0
3643,1835,Tristan Guha,54,T,0
3644,1836,Jagvi Tailor,63,M,0
3645,1837,Nitesh Chhabra,64,M,0
3646,1837,Rachit Chander,60,T,0
3647,1837,Baghyawati Vora,12,F,0
3648,1838,Yashasvi Mishra,6,T,0
3649,1838,Amol Mangal,58,T,0
3650,1839,Vaishnavi Bhalla,21,T,0
3651,1839,Yash Goel,45,M,0
3652,1839,Wyatt De,13,T,0
3653,1840,Tanveer Sachdeva,77,T,0
3654,1840,Umang Nanda,53,F,0
3655,1840,Falak Deshmukh,61,F,0
3656,1841,Triveni Kala,29,F,0
3657,1841,Vinaya Sami,74,F,0
3658,1842,Chaitanya Dasgupta,51,M,0
3659,1842,Ayushman Chatterjee,38,T,0
3660,1842,Pranav Thaman,57,T,0
3661,1843,Harini Chokshi,44,M,0
3662,1843,Brijesh Rao,44,T,0
3663,1844,Anjali Dugar,30,M,0
3664,1845,Tanmayi Dash,52,T,0
3665,1846,Samesh Keer,11,M,0
3666,1847,Gaurika Wali,8,M,0
3667,1848,Nitara Chada,21,T,0
3668,1849,Anjali Som,45,M,0
3669,1849,Gautam Sharaf,43,F,0
3670,1849,Onkar Mann,9,M,0
3671,1850,Sanaya Raghavan,50,F,0
3672,1850,Samuel Nagarajan,53,F,0
3673,1850,Urvi Chander,21,F,0
3674,1851,Qadim Radhakrishnan,32,F,0
3675,1852,Patrick Sastry,40,F,0
3676,1852,Meera Misra,80,F,0
3677,1853,Nandini Kalla,11,F,0
3678,1854,Lopa Lad,13,M,0
3679,1854,Sanaya Uppal,11,T,0
3680,1855,Manya Sastry,46,F,0
3681,1855,Upasna Bhat,68,T,0
3682,1856,Brinda Goswami,60,F,0
3683,1856,Aditya Bawa,64,F,0
3684,1857,Adweta Salvi,69,M,0
3685,1857,Naksh Bhatt,68,T,0
3686,1857,Radha Wason,42,M,0
3687,1858,Orinder Prasad,66,M,0
3688,1859,Kai Naidu,59,F,0
3689,1859,Atharv Sarkar,73,M,0
3690,1859,Abdul Dora,56,M,0
3691,1860,Widisha Chawla,71,M,0
3692,1860,Rishi Panchal,25,M,0
3693,1860,Charita Sundaram,79,M,0
3694,1861,Aradhana Parsa,76,F,0
3695,1861,Bahadurjit Sha,55,F,0
3696,1861,Zinal Korpal,20,M,0
3697,1862,Varsha Mutti,51,F,0
3698,1863,Vidhi Swamy,27,T,0
3699,1864,Prisha Puri,15,T,0
3700,1864,Leena Merchant,28,M,0
3701,1864,Ganga Kibe,24,F,0
3702,1865,Falan Pai,34,F,0
3703,1865,Pratyush Kamdar,23,T,0
3704,1866,Urvashi De,11,T,0
3705,1866,Avi Sridhar,11,M,0
3706,1866,Nihal Borra,20,F,0
3707,1867,Amol Walia,10,F,0
3708,1868,Samarth Sastry,56,F,0
3709,1868,Shravya Mistry,11,F,0
3710,1868,Janaki Sethi,39,T,0
3711,1869,Varenya Krishna,18,F,0
3712,1870,Sai Pingle,35,F,0
3713,1870,Elijah Bumb,27,F,0
3714,1871,Ekiya Arora,49,T,0
3715,1872,Udarsh Malhotra,29,M,0
3716,1873,Gayathri Khalsa,5,F,0
3717,1873,Kamya Hayer,28,F,0
3718,1873,Urmi Murthy,22,F,0
3719,1874,Vamakshi Gupta,22,F,0
3720,1874,Pavani Kota,63,T,0
3721,1874,Upasna Shah,14,F,0
